TimeStamp,ProcessName,MachineName,UserName,TaskName,EventType,Event,EventDescription,ErrorLine,ScreenshotPath,DataValue1,DataValue2,DataValue3
05-01-2026_11_30_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF001_InitiateFlow,INFO,START OF PROCESS
05-01-2026_11_30_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF002_ReadTechConfig,INFO,SUCCESSFULLY READ CONFIG FILE
05-01-2026_11_30_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_11_30_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,BSF002-Web Extracting,INFO,,Failed to extract data (web page error while extracting data).,76,,Extract data from web page
05-01-2026_11_30_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA
05-01-2026_11_30_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA,Failed to extract data (web page error while extracting data).,76,,Extract data from web page
05-01-2026_11_30_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW
05-01-2026_11_30_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW,Failed to extract data (web page error while extracting data).,76,,Extract data from web page
05-01-2026_11_30_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_11_30_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES,Failed to extract data (web page error while extracting data).,76,,Extract data from web page
05-01-2026_11_30_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_11_30_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_11_41_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF001_InitiateFlow,INFO,START OF PROCESS
05-01-2026_11_41_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF002_ReadTechConfig,INFO,SUCCESSFULLY READ CONFIG FILE
05-01-2026_11_41_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_11_41_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,BSF002-Web Extracting,INFO,,List doesn't contain option 'Airtel'.,70,,Set drop-down list value on web page
05-01-2026_11_41_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA
05-01-2026_11_41_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA,List doesn't contain option 'Airtel'.,70,,Set drop-down list value on web page
05-01-2026_11_41_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW
05-01-2026_11_41_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW,List doesn't contain option 'Airtel'.,70,,Set drop-down list value on web page
05-01-2026_11_41_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_11_41_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES,List doesn't contain option 'Airtel'.,70,,Set drop-down list value on web page
05-01-2026_11_41_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_11_41_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_11_47_54,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF001_InitiateFlow,INFO,START OF PROCESS
05-01-2026_11_47_54,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF002_ReadTechConfig,INFO,SUCCESSFULLY READ CONFIG FILE
05-01-2026_11_47_54,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_11_47_54,NSC Equity,DESKTOP-3DSBN0A,ASUS,BSF002-Web Extracting,INFO,,List doesn't contain option 'Airtel'.,70,,Set drop-down list value on web page
05-01-2026_11_47_54,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA
05-01-2026_11_47_54,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA,List doesn't contain option 'Airtel'.,70,,Set drop-down list value on web page
05-01-2026_11_47_54,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW
05-01-2026_11_47_54,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW,List doesn't contain option 'Airtel'.,70,,Set drop-down list value on web page
05-01-2026_11_47_54,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_11_47_54,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES,List doesn't contain option 'Airtel'.,70,,Set drop-down list value on web page
05-01-2026_11_47_54,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_11_47_54,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_12_06_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF001_InitiateFlow,INFO,START OF PROCESS
05-01-2026_12_06_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF002_ReadTechConfig,INFO,SUCCESSFULLY READ CONFIG FILE
05-01-2026_12_06_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_12_06_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,BSF002-Web Extracting,INFO,,List doesn't contain option 'Airtel'.,87,,Set drop-down list value on web page
05-01-2026_12_06_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA
05-01-2026_12_06_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA,List doesn't contain option 'Airtel'.,87,,Set drop-down list value on web page
05-01-2026_12_06_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW
05-01-2026_12_06_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW,List doesn't contain option 'Airtel'.,87,,Set drop-down list value on web page
05-01-2026_12_06_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_12_06_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES,List doesn't contain option 'Airtel'.,87,,Set drop-down list value on web page
05-01-2026_12_06_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_12_06_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_12_13_39,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF001_InitiateFlow,INFO,START OF PROCESS
05-01-2026_12_13_39,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF002_ReadTechConfig,INFO,SUCCESSFULLY READ CONFIG FILE
05-01-2026_12_13_39,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_12_13_39,NSC Equity,DESKTOP-3DSBN0A,ASUS,BSF002-Web Extracting,INFO,,List doesn't contain option 'Airtel'.,87,,Set drop-down list value on web page
05-01-2026_12_13_39,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA
05-01-2026_12_13_39,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA,List doesn't contain option 'Airtel'.,87,,Set drop-down list value on web page
05-01-2026_12_13_39,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW
05-01-2026_12_13_39,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW,List doesn't contain option 'Airtel'.,87,,Set drop-down list value on web page
05-01-2026_12_13_39,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_12_13_39,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES,List doesn't contain option 'Airtel'.,87,,Set drop-down list value on web page
05-01-2026_12_13_39,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_12_13_39,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_12_23_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF001_InitiateFlow,INFO,START OF PROCESS
05-01-2026_12_23_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF002_ReadTechConfig,INFO,SUCCESSFULLY READ CONFIG FILE
05-01-2026_12_23_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_12_23_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,BSF002-Web Extracting,INFO,,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_23_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA
05-01-2026_12_23_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_23_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW
05-01-2026_12_23_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_23_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_12_23_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_23_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_12_23_48,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_12_29_14,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF001_InitiateFlow,INFO,START OF PROCESS
05-01-2026_12_29_14,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF002_ReadTechConfig,INFO,SUCCESSFULLY READ CONFIG FILE
05-01-2026_12_29_14,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_12_29_14,NSC Equity,DESKTOP-3DSBN0A,ASUS,BSF002-Web Extracting,INFO,,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_29_14,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA
05-01-2026_12_29_14,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_29_14,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW
05-01-2026_12_29_14,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_29_14,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_12_29_14,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_29_14,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_12_29_14,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_12_35_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF001_InitiateFlow,INFO,START OF PROCESS
05-01-2026_12_35_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF002_ReadTechConfig,INFO,SUCCESSFULLY READ CONFIG FILE
05-01-2026_12_35_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_12_35_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,BSF002-Web Extracting,INFO,,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_35_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA
05-01-2026_12_35_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_35_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW
05-01-2026_12_35_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_35_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_12_35_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_35_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_12_35_06,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_12_43_26,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF001_InitiateFlow,INFO,START OF PROCESS
05-01-2026_12_43_26,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF002_ReadTechConfig,INFO,SUCCESSFULLY READ CONFIG FILE
05-01-2026_12_43_26,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_12_43_26,NSC Equity,DESKTOP-3DSBN0A,ASUS,BSF002-Web Extracting,INFO,,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_43_26,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA
05-01-2026_12_43_26,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF004_ArchiveFiles,INFO,SUCCESSFULLY ARCHIVED THE DATA,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_43_26,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW
05-01-2026_12_43_26,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF006_MainBusinessFlow,,INFO,SUCCESSFULLY COMPLETED THE MAIN BUSINESS FLOW,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_43_26,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES
05-01-2026_12_43_26,NSC Equity,DESKTOP-3DSBN0A,ASUS,SF003_KillProcess,INFO,SUCCESSFULLY KILLED THE PROCESSES,List doesn't contain option 'Airtel'.,88,,Set drop-down list value on web page
05-01-2026_12_43_26,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
05-01-2026_12_43_26,NSC Equity,DESKTOP-3DSBN0A,ASUS,Main,INFO,END OF PROCESS
